========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-09-24 00:55:00      | 0.020490      0.020493      0.020425      0.020441      7242400.0000    
2025-09-24 01:00:00      | 0.020441      0.020466      0.020356      0.020455      12169500.0000   
2025-09-24 01:05:00      | 0.020455      0.020555      0.020455      0.020502      7677200.0000    
2025-09-24 01:10:00      | 0.020502      0.020543      0.020487      0.020539      4297200.0000    
2025-09-24 01:15:00      | 0.020539      0.020557      0.020496      0.020514      15730300.0000   
2025-09-24 01:20:00      | 0.020514      0.020519      0.020484      0.020490      3713900.0000    
2025-09-24 01:25:00      | 0.020490      0.020509      0.020458      0.020491      2872500.0000    
2025-09-24 01:30:00      | 0.020491      0.020496      0.020432      0.020462      6240600.0000    
2025-09-24 01:35:00      | 0.020462      0.020510      0.020458      0.020485      6285600.0000    
2025-09-24 01:40:00      | 0.020485      0.020503      0.020411      0.020413      2511200.0000    
2025-09-24 01:45:00      | 0.020413      0.020447      0.020394      0.020445      9314400.0000    
2025-09-24 01:50:00      | 0.020445      0.020449      0.020425      0.020434      9442900.0000    
2025-09-24 01:55:00      | 0.020434      0.020449      0.020415      0.020424      2984000.0000    
2025-09-24 02:00:00      | 0.020424      0.020459      0.020410      0.020425      3674300.0000    
2025-09-24 02:05:00      | 0.020425      0.020427      0.020388      0.020391      4198300.0000    
2025-09-24 02:10:00      | 0.020391      0.020397      0.020243      0.020254      25238400.0000   
2025-09-24 02:15:00      | 0.020254      0.020271      0.020164      0.020217      17243200.0000   
2025-09-24 02:20:00      | 0.020217      0.020272      0.020185      0.020272      4984000.0000    
2025-09-24 02:25:00      | 0.020272      0.020302      0.020269      0.020302      7677700.0000    
2025-09-24 02:30:00      | 0.020302      0.020347      0.020249      0.020255      7625700.0000    
2025-09-24 02:35:00      | 0.020255      0.020314      0.020228      0.020294      5589800.0000    
2025-09-24 02:40:00      | 0.020294      0.020303      0.020279      0.020286      2319900.0000    
2025-09-24 02:45:00      | 0.020286      0.020309      0.020261      0.020275      4438800.0000    
2025-09-24 02:50:00      | 0.020275      0.020350      0.020235      0.020261      23839600.0000   
2025-09-24 02:55:00      | 0.020261      0.020373      0.020229      0.020326      5857400.0000    
2025-09-24 03:00:00      | 0.020326      0.020381      0.020278      0.020364      5221000.0000    
2025-09-24 03:05:00      | 0.020364      0.020368      0.020231      0.020232      7736900.0000    
2025-09-24 03:10:00      | 0.020232      0.020239      0.020184      0.020232      11290800.0000   
2025-09-24 03:15:00      | 0.020232      0.020256      0.020161      0.020189      8564600.0000    
2025-09-24 03:20:00      | 0.020189      0.020189      0.019972      0.020074      44491400.0000   
2025-09-24 03:25:00      | 0.020074      0.020109      0.019862      0.019943      74051400.0000   
2025-09-24 03:30:00      | 0.019943      0.020085      0.019943      0.020021      41546000.0000   
2025-09-24 03:35:00      | 0.020021      0.020043      0.019941      0.020027      14883200.0000   
2025-09-24 03:40:00      | 0.020027      0.020119      0.020027      0.020069      22086000.0000   
2025-09-24 03:45:00      | 0.020069      0.020104      0.019985      0.019989      14010800.0000   
2025-09-24 03:50:00      | 0.019989      0.020043      0.019972      0.020003      9256900.0000    
2025-09-24 03:55:00      | 0.020003      0.020017      0.019959      0.019967      8297200.0000    
2025-09-24 04:00:00      | 0.019967      0.019967      0.019831      0.019857      40006100.0000   
2025-09-24 04:05:00      | 0.019857      0.019892      0.019774      0.019886      74585600.0000   
2025-09-24 04:10:00      | 0.019886      0.019908      0.019677      0.019884      127099900.0000  
2025-09-24 04:15:00      | 0.019884      0.019932      0.019780      0.019794      23209200.0000   
2025-09-24 04:20:00      | 0.019794      0.019822      0.019706      0.019726      27653000.0000   
2025-09-24 04:25:00      | 0.019726      0.019978      0.019723      0.019956      19727000.0000   
2025-09-24 04:30:00      | 0.019956      0.020175      0.019956      0.020174      28211500.0000   
2025-09-24 04:35:00      | 0.020174      0.020273      0.020130      0.020261      14796300.0000   
2025-09-24 04:40:00      | 0.020261      0.020307      0.020224      0.020255      17334200.0000   
2025-09-24 04:45:00      | 0.020255      0.020291      0.020129      0.020156      14559400.0000   
2025-09-24 04:50:00      | 0.020156      0.020190      0.020133      0.020133      4397000.0000    
2025-09-24 04:55:00      | 0.020133      0.020180      0.020106      0.020140      11962900.0000   
2025-09-24 05:00:00      | 0.020140      0.020240      0.020106      0.020172      13718500.0000   
2025-09-24 05:05:00      | 0.020172      0.020197      0.020134      0.020176      4044800.0000    
2025-09-24 05:10:00      | 0.020176      0.020216      0.020151      0.020205      4131300.0000    
2025-09-24 05:15:00      | 0.020205      0.020235      0.020150      0.020192      5569100.0000    
2025-09-24 05:20:00      | 0.020192      0.020271      0.020166      0.020237      5087800.0000    
2025-09-24 05:25:00      | 0.020237      0.020304      0.020233      0.020241      5305500.0000    
2025-09-24 05:30:00      | 0.020241      0.020261      0.020194      0.020242      3872900.0000    
2025-09-24 05:35:00      | 0.020242      0.020343      0.020238      0.020343      6264100.0000    
2025-09-24 05:40:00      | 0.020343      0.020426      0.020325      0.020413      9591900.0000    
2025-09-24 05:45:00      | 0.020413      0.020494      0.020378      0.020457      9436300.0000    
2025-09-24 05:50:00      | 0.020457      0.020508      0.020417      0.020422      7255500.0000    
2025-09-24 05:55:00      | 0.020422      0.020456      0.020408      0.020417      2875400.0000    
2025-09-24 06:00:00      | 0.020417      0.020439      0.020382      0.020402      4322200.0000    
2025-09-24 06:05:00      | 0.020402      0.020449      0.020402      0.020440      11124600.0000   
2025-09-24 06:10:00      | 0.020440      0.020468      0.020430      0.020433      2308700.0000    
2025-09-24 06:15:00      | 0.020433      0.020468      0.020382      0.020419      6475600.0000    
2025-09-24 06:20:00      | 0.020419      0.020419      0.020322      0.020355      6785100.0000    
2025-09-24 06:25:00      | 0.020355      0.020394      0.020352      0.020388      3308400.0000    
2025-09-24 06:30:00      | 0.020388      0.020404      0.020353      0.020391      3068200.0000    
2025-09-24 06:35:00      | 0.020391      0.020484      0.020390      0.020470      3765700.0000    
2025-09-24 06:40:00      | 0.020470      0.020480      0.020440      0.020474      2223500.0000    
2025-09-24 06:45:00      | 0.020474      0.020497      0.020464      0.020482      2323800.0000    
2025-09-24 06:50:00      | 0.020482      0.020542      0.020475      0.020518      9688000.0000    
2025-09-24 06:55:00      | 0.020518      0.020525      0.020480      0.020493      2373100.0000    
2025-09-24 07:00:00      | 0.020493      0.020497      0.020450      0.020475      2680900.0000    
2025-09-24 07:05:00      | 0.020475      0.020479      0.020429      0.020459      921300.0000     
2025-09-24 07:10:00      | 0.020459      0.020484      0.020424      0.020444      4762000.0000    
2025-09-24 07:15:00      | 0.020444      0.020495      0.020441      0.020480      1309400.0000    
2025-09-24 07:20:00      | 0.020480      0.020515      0.020400      0.020408      5703200.0000    
2025-09-24 07:25:00      | 0.020408      0.020428      0.020349      0.020362      6720600.0000    
2025-09-24 07:30:00      | 0.020362      0.020398      0.020350      0.020379      1912000.0000    
2025-09-24 07:35:00      | 0.020379      0.020390      0.020359      0.020377      960100.0000     
2025-09-24 07:40:00      | 0.020377      0.020467      0.020375      0.020439      3004000.0000    
2025-09-24 07:45:00      | 0.020439      0.020470      0.020423      0.020449      1810800.0000    
2025-09-24 07:50:00      | 0.020449      0.020474      0.020421      0.020444      8852800.0000    
2025-09-24 07:55:00      | 0.020444      0.020479      0.020439      0.020479      2366500.0000    
2025-09-24 08:00:00      | 0.020479      0.020504      0.020461      0.020482      4067100.0000    
2025-09-24 08:05:00      | 0.020482      0.020530      0.020482      0.020488      2552200.0000    
2025-09-24 08:10:00      | 0.020488      0.020488      0.020449      0.020470      2170200.0000    
2025-09-24 08:15:00      | 0.020470      0.020485      0.020427      0.020430      7424000.0000    
2025-09-24 08:20:00      | 0.020430      0.020433      0.020402      0.020426      3627600.0000    
2025-09-24 08:25:00      | 0.020426      0.020437      0.020401      0.020411      8223200.0000    
2025-09-24 08:30:00      | 0.020411      0.020488      0.020411      0.020472      9885100.0000    
2025-09-24 08:35:00      | 0.020472      0.020479      0.020440      0.020440      1689500.0000    
2025-09-24 08:40:00      | 0.020440      0.020462      0.020428      0.020449      2356800.0000    
2025-09-24 08:45:00      | 0.020449      0.020478      0.020430      0.020478      2341300.0000    
2025-09-24 08:50:00      | 0.020478      0.020482      0.020411      0.020412      2083900.0000    
2025-09-24 08:55:00      | 0.020412      0.020490      0.020412      0.020474      4864600.0000    
2025-09-24 09:00:00      | 0.020474      0.020474      0.020410      0.020448      3370000.0000    
2025-09-24 09:05:00      | 0.020448      0.020477      0.020418      0.020418      4118600.0000    
2025-09-24 09:10:00      | 0.020418      0.020437      0.020417      0.020428      975300.0000     
2025-09-24 09:15:00      | 0.020428      0.020459      0.020427      0.020449      2955500.0000    
2025-09-24 09:20:00      | 0.020449      0.020449      0.020421      0.020442      1037200.0000    
2025-09-24 09:25:00      | 0.020442      0.020479      0.020414      0.020474      3734700.0000    
2025-09-24 09:30:00      | 0.020474      0.020556      0.020471      0.020527      9082100.0000    
2025-09-24 09:35:00      | 0.020527      0.020617      0.020515      0.020602      12064200.0000   
2025-09-24 09:40:00      | 0.020602      0.020603      0.020557      0.020563      11868900.0000   
2025-09-24 09:45:00      | 0.020563      0.020618      0.020561      0.020576      2582600.0000    
2025-09-24 09:50:00      | 0.020576      0.020622      0.020566      0.020600      4502900.0000    
2025-09-24 09:55:00      | 0.020600      0.020656      0.020587      0.020613      26123400.0000   
2025-09-24 10:00:00      | 0.020613      0.020623      0.020568      0.020595      5016200.0000    
2025-09-24 10:05:00      | 0.020595      0.020640      0.020563      0.020625      3236500.0000    
2025-09-24 10:10:00      | 0.020625      0.020643      0.020590      0.020596      1453200.0000    
2025-09-24 10:15:00      | 0.020596      0.020620      0.020574      0.020618      3555400.0000    
2025-09-24 10:20:00      | 0.020618      0.020633      0.020584      0.020606      4728000.0000    
2025-09-24 10:25:00      | 0.020606      0.020608      0.020538      0.020544      9087700.0000    
2025-09-24 10:30:00      | 0.020544      0.020618      0.020520      0.020597      10918300.0000   
2025-09-24 10:35:00      | 0.020597      0.020610      0.020568      0.020568      8684500.0000    
2025-09-24 10:40:00      | 0.020568      0.020585      0.020540      0.020559      15737900.0000   
2025-09-24 10:45:00      | 0.020559      0.020559      0.020534      0.020534      1758200.0000    
2025-09-24 10:50:00      | 0.020534      0.020617      0.020521      0.020608      8066100.0000    
2025-09-24 10:55:00      | 0.020608      0.020640      0.020597      0.020629      3786800.0000    
2025-09-24 11:00:00      | 0.020629      0.020649      0.020595      0.020624      4433000.0000    
2025-09-24 11:05:00      | 0.020624      0.020674      0.020624      0.020673      11421500.0000   
2025-09-24 11:10:00      | 0.020673      0.020752      0.020667      0.020707      10935600.0000   
2025-09-24 11:15:00      | 0.020707      0.020750      0.020686      0.020686      2764600.0000    
2025-09-24 11:20:00      | 0.020686      0.020718      0.020660      0.020704      2973800.0000    
2025-09-24 11:25:00      | 0.020704      0.020724      0.020662      0.020666      4850800.0000    
2025-09-24 11:30:00      | 0.020666      0.020729      0.020661      0.020713      18374400.0000   
2025-09-24 11:35:00      | 0.020713      0.020721      0.020654      0.020662      8300300.0000    
2025-09-24 11:40:00      | 0.020662      0.020740      0.020653      0.020732      6308800.0000    
2025-09-24 11:45:00      | 0.020732      0.020754      0.020713      0.020751      7154500.0000    
2025-09-24 11:50:00      | 0.020751      0.020760      0.020664      0.020678      7045500.0000    
2025-09-24 11:55:00      | 0.020678      0.020724      0.020677      0.020716      2636400.0000    
2025-09-24 12:00:00      | 0.020716      0.020788      0.020708      0.020751      5264400.0000    
2025-09-24 12:05:00      | 0.020751      0.020751      0.020662      0.020665      3745400.0000    
2025-09-24 12:10:00      | 0.020665      0.020716      0.020659      0.020691      2458800.0000    
2025-09-24 12:15:00      | 0.020691      0.020721      0.020652      0.020685      1364400.0000    
2025-09-24 12:20:00      | 0.020685      0.020700      0.020622      0.020656      9071200.0000    
2025-09-24 12:25:00      | 0.020656      0.020670      0.020640      0.020649      1230700.0000    
2025-09-24 12:30:00      | 0.020649      0.020679      0.020626      0.020649      2924200.0000    
2025-09-24 12:35:00      | 0.020649      0.020670      0.020643      0.020650      1901400.0000    
2025-09-24 12:40:00      | 0.020650      0.020729      0.020645      0.020719      2171000.0000    
2025-09-24 12:45:00      | 0.020719      0.020728      0.020704      0.020714      2373900.0000    
2025-09-24 12:50:00      | 0.020714      0.020718      0.020636      0.020661      3583500.0000    
2025-09-24 12:55:00      | 0.020661      0.020726      0.020659      0.020699      2465600.0000    
2025-09-24 13:00:00      | 0.020699      0.020731      0.020690      0.020723      1527400.0000    
2025-09-24 13:05:00      | 0.020723      0.020761      0.020670      0.020680      5374900.0000    
2025-09-24 13:10:00      | 0.020680      0.020688      0.020607      0.020637      6949300.0000    
2025-09-24 13:15:00      | 0.020637      0.020666      0.020620      0.020660      2004700.0000    
2025-09-24 13:20:00      | 0.020660      0.020712      0.020641      0.020694      4050100.0000    
2025-09-24 13:25:00      | 0.020694      0.020697      0.020640      0.020640      2272900.0000    
2025-09-24 13:30:00      | 0.020640      0.020660      0.020601      0.020621      13104200.0000   
2025-09-24 13:35:00      | 0.020621      0.020664      0.020526      0.020583      14041900.0000   
2025-09-24 13:40:00      | 0.020583      0.020706      0.020582      0.020627      14923700.0000   
2025-09-24 13:45:00      | 0.020627      0.020653      0.020547      0.020547      9332800.0000    
2025-09-24 13:50:00      | 0.020547      0.020552      0.020465      0.020490      67269600.0000   
2025-09-24 13:55:00      | 0.020490      0.020506      0.020375      0.020391      32339700.0000   
2025-09-24 14:00:00      | 0.020391      0.020536      0.020390      0.020526      14086300.0000   
2025-09-24 14:05:00      | 0.020526      0.020541      0.020476      0.020514      4292300.0000    
2025-09-24 14:10:00      | 0.020514      0.020576      0.020463      0.020551      11916400.0000   
2025-09-24 14:15:00      | 0.020551      0.020608      0.020522      0.020550      14503600.0000   
2025-09-24 14:20:00      | 0.020550      0.020573      0.020487      0.020546      13088800.0000   
2025-09-24 14:25:00      | 0.020546      0.020619      0.020538      0.020605      9773400.0000    
2025-09-24 14:30:00      | 0.020605      0.020661      0.020571      0.020601      9199900.0000    
2025-09-24 14:35:00      | 0.020601      0.020661      0.020583      0.020645      2390400.0000    
2025-09-24 14:40:00      | 0.020645      0.020694      0.020613      0.020680      5958800.0000    
2025-09-24 14:45:00      | 0.020680      0.020791      0.020653      0.020789      7885000.0000    
2025-09-24 14:50:00      | 0.020789      0.020889      0.020766      0.020830      15561500.0000   
2025-09-24 14:55:00      | 0.020830      0.020839      0.020731      0.020737      14757500.0000   
2025-09-24 15:00:00      | 0.020737      0.020807      0.020669      0.020673      10712300.0000   
2025-09-24 15:05:00      | 0.020673      0.020710      0.020637      0.020678      11387200.0000   
2025-09-24 15:10:00      | 0.020678      0.020707      0.020644      0.020656      4718000.0000    
2025-09-24 15:15:00      | 0.020656      0.020714      0.020653      0.020667      5515500.0000    
2025-09-24 15:20:00      | 0.020667      0.020722      0.020658      0.020706      5921800.0000    
2025-09-24 15:25:00      | 0.020706      0.020718      0.020662      0.020676      2586700.0000    
2025-09-24 15:30:00      | 0.020676      0.020690      0.020594      0.020610      12941000.0000   
2025-09-24 15:35:00      | 0.020610      0.020698      0.020604      0.020627      18266000.0000   
2025-09-24 15:40:00      | 0.020627      0.020663      0.020614      0.020636      1314400.0000    
2025-09-24 15:45:00      | 0.020636      0.020641      0.020585      0.020586      3818900.0000    
2025-09-24 15:50:00      | 0.020586      0.020607      0.020501      0.020604      10237300.0000   
2025-09-24 15:55:00      | 0.020604      0.020605      0.020503      0.020526      6039200.0000    
2025-09-24 16:00:00      | 0.020526      0.020556      0.020472      0.020506      19947100.0000   
2025-09-24 16:05:00      | 0.020506      0.020517      0.020446      0.020462      8960400.0000    
2025-09-24 16:10:00      | 0.020462      0.020499      0.020439      0.020484      9116900.0000    
2025-09-24 16:15:00      | 0.020484      0.020557      0.020470      0.020540      5722600.0000    
2025-09-24 16:20:00      | 0.020540      0.020583      0.020525      0.020546      2315500.0000    
2025-09-24 16:25:00      | 0.020546      0.020550      0.020505      0.020532      6382200.0000    
2025-09-24 16:30:00      | 0.020532      0.020544      0.020481      0.020497      2531600.0000    
2025-09-24 16:35:00      | 0.020497      0.020553      0.020495      0.020548      4626700.0000    
2025-09-24 16:40:00      | 0.020548      0.020556      0.020500      0.020524      4304000.0000    
2025-09-24 16:45:00      | 0.020524      0.020533      0.020500      0.020502      2998900.0000    
2025-09-24 16:50:00      | 0.020502      0.020520      0.020487      0.020519      2200100.0000    
2025-09-24 16:55:00      | 0.020519      0.020521      0.020477      0.020501      4569600.0000    
2025-09-24 17:00:00      | 0.020501      0.020522      0.020472      0.020509      3468700.0000    
2025-09-24 17:05:00      | 0.020509      0.020526      0.020457      0.020523      2389500.0000    
2025-09-24 17:10:00      | 0.020523      0.020593      0.020523      0.020573      3961700.0000    
2025-09-24 17:15:00      | 0.020573      0.020579      0.020520      0.020559      2821100.0000    
2025-09-24 17:20:00      | 0.020559      0.020591      0.020511      0.020527      1644800.0000    
2025-09-24 17:25:00      | 0.020527      0.020542      0.020494      0.020532      1139400.0000    
2025-09-24 17:30:00      | 0.020532      0.020593      0.020530      0.020585      9440100.0000    
2025-09-24 17:35:00      | 0.020585      0.020644      0.020585      0.020633      28711200.0000   
2025-09-24 17:40:00      | 0.020633      0.020688      0.020621      0.020651      8729700.0000    
2025-09-24 17:45:00      | 0.020651      0.020651      0.020596      0.020608      3046900.0000    
2025-09-24 17:50:00      | 0.020608      0.020638      0.020568      0.020598      7131300.0000    
2025-09-24 17:55:00      | 0.020598      0.020609      0.020579      0.020587      2595300.0000    
2025-09-24 18:00:00      | 0.020587      0.020604      0.020566      0.020586      2843100.0000    
2025-09-24 18:05:00      | 0.020586      0.020667      0.020536      0.020542      30183000.0000   
2025-09-24 18:10:00      | 0.020542      0.020549      0.020480      0.020499      11898100.0000   
2025-09-24 18:15:00      | 0.020499      0.020524      0.020459      0.020469      2055300.0000    
2025-09-24 18:20:00      | 0.020469      0.020526      0.020450      0.020518      3951800.0000    
2025-09-24 18:25:00      | 0.020518      0.020549      0.020501      0.020543      1389900.0000    
2025-09-24 18:30:00      | 0.020543      0.020566      0.020495      0.020503      4109400.0000    
2025-09-24 18:35:00      | 0.020503      0.020559      0.020503      0.020536      4378200.0000    
2025-09-24 18:40:00      | 0.020536      0.020554      0.020497      0.020497      1041000.0000    
2025-09-24 18:45:00      | 0.020497      0.020503      0.020407      0.020438      14182800.0000   
2025-09-24 18:50:00      | 0.020438      0.020482      0.020434      0.020458      1557700.0000    
2025-09-24 18:55:00      | 0.020458      0.020469      0.020435      0.020438      1164000.0000    
2025-09-24 19:00:00      | 0.020438      0.020481      0.020410      0.020479      5063000.0000    
2025-09-24 19:05:00      | 0.020479      0.020500      0.020458      0.020459      1027000.0000    
2025-09-24 19:10:00      | 0.020459      0.020489      0.020420      0.020434      1526300.0000    
2025-09-24 19:15:00      | 0.020434      0.020444      0.020412      0.020433      4711200.0000    
2025-09-24 19:20:00      | 0.020433      0.020440      0.020410      0.020417      1397700.0000    
2025-09-24 19:25:00      | 0.020417      0.020419      0.020369      0.020378      5868400.0000    
2025-09-24 19:30:00      | 0.020378      0.020379      0.020207      0.020287      58648200.0000   
2025-09-24 19:35:00      | 0.020287      0.020301      0.020254      0.020295      6010700.0000    
2025-09-24 19:40:00      | 0.020295      0.020318      0.020274      0.020274      9758200.0000    
2025-09-24 19:45:00      | 0.020274      0.020329      0.020260      0.020329      10380800.0000   
2025-09-24 19:50:00      | 0.020329      0.020419      0.020329      0.020415      8980500.0000    
2025-09-24 19:55:00      | 0.020415      0.020432      0.020381      0.020388      6951200.0000    
2025-09-24 20:00:00      | 0.020388      0.020421      0.020361      0.020387      2852300.0000    
2025-09-24 20:05:00      | 0.020387      0.020418      0.020360      0.020403      2721300.0000    
2025-09-24 20:10:00      | 0.020403      0.020409      0.020371      0.020397      1328700.0000    
2025-09-24 20:15:00      | 0.020397      0.020435      0.020393      0.020429      2860900.0000    
2025-09-24 20:20:00      | 0.020429      0.020451      0.020419      0.020424      1752600.0000    
2025-09-24 20:25:00      | 0.020424      0.020434      0.020363      0.020372      3104800.0000    
2025-09-24 20:30:00      | 0.020372      0.020374      0.020300      0.020314      6602400.0000    
2025-09-24 20:35:00      | 0.020314      0.020327      0.020257      0.020266      4196300.0000    
2025-09-24 20:40:00      | 0.020266      0.020338      0.020217      0.020335      6107100.0000    
2025-09-24 20:45:00      | 0.020335      0.020363      0.020326      0.020363      3777900.0000    
2025-09-24 20:50:00      | 0.020363      0.020411      0.020360      0.020400      1604900.0000    
2025-09-24 20:55:00      | 0.020400      0.020413      0.020371      0.020372      3501800.0000    
2025-09-24 21:00:00      | 0.020372      0.020377      0.020334      0.020337      1840900.0000    
2025-09-24 21:05:00      | 0.020337      0.020367      0.020337      0.020356      984900.0000     
2025-09-24 21:10:00      | 0.020356      0.020373      0.020341      0.020363      3149800.0000    
2025-09-24 21:15:00      | 0.020363      0.020375      0.020316      0.020332      2478300.0000    
2025-09-24 21:20:00      | 0.020332      0.020342      0.020308      0.020326      1110500.0000    
2025-09-24 21:25:00      | 0.020326      0.020343      0.020306      0.020330      1425000.0000    
2025-09-24 21:30:00      | 0.020330      0.020353      0.020312      0.020315      758400.0000     
2025-09-24 21:35:00      | 0.020315      0.020326      0.020284      0.020284      1260000.0000    
2025-09-24 21:40:00      | 0.020284      0.020303      0.020274      0.020282      3450000.0000    
2025-09-24 21:45:00      | 0.020282      0.020285      0.020264      0.020267      388600.0000     
2025-09-24 21:50:00      | 0.020267      0.020291      0.020267      0.020291      545600.0000     
2025-09-24 21:55:00      | 0.020291      0.020294      0.020141      0.020176      18833800.0000   
2025-09-24 22:00:00      | 0.020176      0.020250      0.020164      0.020214      10353600.0000   
2025-09-24 22:05:00      | 0.020214      0.020214      0.020132      0.020197      5595400.0000    
2025-09-24 22:10:00      | 0.020197      0.020298      0.020197      0.020289      11252700.0000   
2025-09-24 22:15:00      | 0.020289      0.020294      0.020210      0.020213      2736300.0000    
2025-09-24 22:20:00      | 0.020213      0.020269      0.020193      0.020253      1885100.0000    
2025-09-24 22:25:00      | 0.020253      0.020270      0.020220      0.020236      1768000.0000    
2025-09-24 22:30:00      | 0.020236      0.020268      0.020208      0.020253      1251900.0000    
2025-09-24 22:35:00      | 0.020253      0.020259      0.020209      0.020232      1395700.0000    
2025-09-24 22:40:00      | 0.020232      0.020285      0.020225      0.020261      4235600.0000    
2025-09-24 22:45:00      | 0.020261      0.020307      0.020235      0.020237      3029300.0000    
2025-09-24 22:50:00      | 0.020237      0.020250      0.020219      0.020228      2054300.0000    
2025-09-24 22:55:00      | 0.020228      0.020262      0.020214      0.020232      1464700.0000    
2025-09-24 23:00:00      | 0.020232      0.020296      0.020225      0.020285      1980600.0000    
2025-09-24 23:05:00      | 0.020285      0.020298      0.020207      0.020212      2986500.0000    
2025-09-24 23:10:00      | 0.020212      0.020273      0.020212      0.020269      2423700.0000    
2025-09-24 23:15:00      | 0.020269      0.020280      0.020226      0.020234      2495200.0000    
2025-09-24 23:20:00      | 0.020234      0.020247      0.020212      0.020238      3567700.0000    
2025-09-24 23:25:00      | 0.020238      0.020250      0.020187      0.020191      4831900.0000    
2025-09-24 23:30:00      | 0.020191      0.020213      0.020150      0.020176      13329300.0000   
2025-09-24 23:35:00      | 0.020176      0.020201      0.020159      0.020170      5136800.0000    
2025-09-24 23:40:00      | 0.020170      0.020173      0.020131      0.020164      18418900.0000   
2025-09-24 23:45:00      | 0.020164      0.020205      0.020144      0.020176      3830500.0000    
2025-09-24 23:50:00      | 0.020176      0.020188      0.020132      0.020183      4105100.0000    
2025-09-24 23:55:00      | 0.020183      0.020237      0.020182      0.020214      4377300.0000    
2025-09-25 00:00:00      | 0.020214      0.020283      0.020208      0.020270      7651200.0000    
2025-09-25 00:05:00      | 0.020270      0.020290      0.020247      0.020275      4722000.0000    
2025-09-25 00:10:00      | 0.020275      0.020301      0.020250      0.020264      7568100.0000    
2025-09-25 00:15:00      | 0.020264      0.020272      0.020120      0.020141      11371800.0000   
2025-09-25 00:20:00      | 0.020141      0.020173      0.020101      0.020129      10323800.0000   
2025-09-25 00:25:00      | 0.020129      0.020158      0.020097      0.020123      11978500.0000   
2025-09-25 00:30:00      | 0.020123      0.020198      0.020114      0.020170      4649300.0000    
2025-09-25 00:35:00      | 0.020170      0.020200      0.020112      0.020175      2651100.0000    
2025-09-25 00:40:00      | 0.020175      0.020231      0.020166      0.020166      8806000.0000    
2025-09-25 00:45:00      | 0.020166      0.020188      0.020085      0.020131      11844500.0000   
2025-09-25 00:50:00      | 0.020131      0.020141      0.020113      0.020127      8658700.0000    
2025-09-25 00:55:00      | 0.020127      0.020170      0.020073      0.020135      9731400.0000    
2025-09-25 01:00:00      | 0.020135      0.020187      0.020054      0.020151      15231600.0000   
2025-09-25 01:05:00      | 0.020151      0.020160      0.020058      0.020086      4168400.0000    
2025-09-25 01:10:00      | 0.020086      0.020191      0.020075      0.020140      5840600.0000    
2025-09-25 01:15:00      | 0.020140      0.020175      0.020104      0.020152      12780700.0000   
2025-09-25 01:20:00      | 0.020152      0.020187      0.020118      0.020119      5148200.0000    
2025-09-25 01:25:00      | 0.020119      0.020142      0.020057      0.020111      10890900.0000   
2025-09-25 01:30:00      | 0.020111      0.020111      0.020023      0.020069      6493300.0000    
2025-09-25 01:35:00      | 0.020069      0.020119      0.019982      0.020033      18933000.0000   
2025-09-25 01:40:00      | 0.020033      0.020048      0.019968      0.019997      13630800.0000   
2025-09-25 01:45:00      | 0.019997      0.020020      0.019953      0.019992      9516500.0000    
2025-09-25 01:50:00      | 0.019992      0.020006      0.019908      0.019972      50296600.0000   
2025-09-25 01:55:00      | 0.019972      0.020009      0.019945      0.019982      6609800.0000    
2025-09-25 02:00:00      | 0.019982      0.020119      0.019969      0.020105      7776300.0000    
2025-09-25 02:05:00      | 0.020105      0.020173      0.020033      0.020040      5941800.0000    
2025-09-25 02:10:00      | 0.020040      0.020053      0.019998      0.020011      4816600.0000    
2025-09-25 02:15:00      | 0.020011      0.020021      0.019920      0.019928      9761100.0000    
2025-09-25 02:20:00      | 0.019928      0.019990      0.019902      0.019990      5440100.0000    
2025-09-25 02:25:00      | 0.019990      0.020033      0.019986      0.020022      5442800.0000    
2025-09-25 02:30:00      | 0.020022      0.020327      0.020006      0.020220      45406300.0000   
2025-09-25 02:35:00      | 0.020220      0.020238      0.020120      0.020159      9804900.0000    
2025-09-25 02:40:00      | 0.020159      0.020181      0.020121      0.020155      3813700.0000    
2025-09-25 02:45:00      | 0.020155      0.020214      0.020142      0.020214      1869400.0000    
2025-09-25 02:50:00      | 0.020214      0.020222      0.020134      0.020143      15947000.0000   
2025-09-25 02:55:00      | 0.020143      0.020178      0.020136      0.020153      1829800.0000    
2025-09-25 03:00:00      | 0.020153      0.020161      0.020098      0.020110      15006100.0000   
2025-09-25 03:05:00      | 0.020110      0.020142      0.020094      0.020128      12396400.0000   
2025-09-25 03:10:00      | 0.020128      0.020152      0.020100      0.020109      4296500.0000    
2025-09-25 03:15:00      | 0.020109      0.020133      0.020001      0.020001      19674700.0000   
2025-09-25 03:20:00      | 0.020001      0.020027      0.019928      0.019945      22719100.0000   
2025-09-25 03:25:00      | 0.019945      0.019951      0.019847      0.019869      27129300.0000   
2025-09-25 03:30:00      | 0.019869      0.019946      0.019801      0.019940      40059300.0000   
2025-09-25 03:35:00      | 0.019940      0.019940      0.019865      0.019901      10075600.0000   
